PlotID,Sample,Stomata_number,Stomata_density,Flag_for_removal,Name2,new1,new2,new3
16EF0543,16EF0543_1_1,87,135.9375,,PI329841,74.1716,74.1716,74.1716
16EF0543,16EF0543_1_2,79,123.4375,,PI329841,78.5266,78.5266,78.5266
16EF0543,16EF0543_1_3,73,114.0625,,PI329841,101.5161,101.5161,101.5161
16EF0543,16EF0543_1_4,73,114.0625,,PI329841,81.6827,81.6827,81.6827
16EF0543,16EF0543_2_1,72,112.5,,PI329841,78.6031,78.6031,78.6031
16EF0543,16EF0543_2_2,84,131.25,,PI329841,73.8921,73.8921,73.8921
16EF0543,16EF0543_2_3,64,100,,PI329841,74.4212,74.4212,74.4212
16EF0543,16EF0543_2_4,74,115.625,,PI329841,76.637,76.637,76.637
16EF0544,16EF0544_1_1,75,117.1875,,NSL54221,81.133,81.133,81.133
16EF0544,16EF0544_1_2,80,125,,NSL54221,81.2994,81.2994,81.2994
16EF0544,16EF0544_1_3,81,126.5625,,NSL54221,82.056,82.056,82.056
16EF0544,16EF0544_1_4,79,123.4375,,NSL54221,78.9604,78.9604,78.9604
16EF0544,16EF0544_2_1,61,95.3125,,NSL54221,77.8353,77.8353,77.8353
16EF0544,16EF0544_2_2,61,95.3125,,NSL54221,78.2969,78.2969,78.2969
16EF0544,16EF0544_2_3,57,89.0625,,NSL54221,80.8338,80.8338,80.8338
16EF0544,16EF0544_2_4,64,100,,NSL54221,86.456,86.456,86.456
16EF0544,16EF0544_2_5,56,87.5,,NSL54221,75.6523,75.6523,75.6523
16EF0545,16EF0545_2_1,61,95.3125,,PI525669,70.3342,70.3342,70.3342
16EF0545,16EF0545_2_2,50,78.125,,PI525669,70.5738,70.5738,70.5738
16EF0545,16EF0545_2_3,52,81.25,,PI525669,71.6544,71.6544,71.6544
16EF0545,16EF0545_2_4,60,93.75,,PI525669,71.7826,71.7826,71.7826
16EF0546,16EF0546_1_1,79,123.4375,,PI506013,83.5548,83.5548,83.5548
16EF0546,16EF0546_1_2,87,135.9375,,PI506013,70.3028,70.3028,70.3028
16EF0546,16EF0546_1_3,84,131.25,,PI506013,73.6372,73.6372,73.6372
16EF0546,16EF0546_1_4,81,126.5625,,PI506013,77.3049,77.3049,77.3049
16EF0546,16EF0546_2_1,77,120.3125,,PI506013,96.117,96.117,96.117
16EF0546,16EF0546_2_2,78,121.875,,PI506013,80.1753,80.1753,80.1753
16EF0546,16EF0546_2_3,74,115.625,,PI506013,93.3606,93.3606,93.3606
16EF0546,16EF0546_2_4,61,95.3125,,PI506013,102.0053,102.0053,102.0053
16EF0547,16EF0547_1_1,65,101.5625,,PI329524,96.2683,96.2683,96.2683
16EF0547,16EF0547_1_2,67,104.6875,,PI329524,89.6754,89.6754,89.6754
16EF0547,16EF0547_1_3,62,96.875,,PI329524,92.033,92.033,92.033
16EF0547,16EF0547_1_4,67,104.6875,,PI329524,118.4525,118.4525,118.4525
16EF0547,16EF0547_2_1,65,101.5625,,PI329524,98.2449,98.2449,98.2449
16EF0547,16EF0547_2_2,65,101.5625,,PI329524,90.2229,90.2229,90.2229
16EF0547,16EF0547_2_3,71,110.9375,,PI329524,85.2089,85.2089,85.2089
16EF0547,16EF0547_2_4,61,95.3125,,PI329524,109.5259,109.5259,109.5259
16EF0547,16EF0547_2_5,72,112.5,,PI329524,98.6587,98.6587,98.6587
16EF0547,16EF0547_2_6,66,103.125,,PI329524,108.2725,108.2725,108.2725
16EF0548,16EF0548_1_1,61,95.3125,,PI453036,80.082,80.082,80.082
16EF0548,16EF0548_1_2,65,101.5625,,PI453036,79.0304,79.0304,79.0304
16EF0548,16EF0548_1_3,68,106.25,,PI453036,89.8536,89.8536,89.8536
16EF0548,16EF0548_1_4,64,100,,PI453036,82.9098,82.9098,82.9098
16EF0548,16EF0548_1_5,64,100,,PI453036,89.6814,89.6814,89.6814
16EF0548,16EF0548_1_6,69,107.8125,,PI453036,107.2419,107.2419,107.2419
16EF0548,16EF0548_2_1,62,96.875,,PI453036,80.4151,80.4151,80.4151
16EF0548,16EF0548_2_2,71,110.9375,,PI453036,84.3402,84.3402,84.3402
16EF0548,16EF0548_2_3,77,120.3125,,PI453036,100.1397,100.1397,100.1397
16EF0548,16EF0548_2_4,65,101.5625,,PI453036,88.6023,88.6023,88.6023
16EF0549,16EF0549_1_1,66,103.125,,PI506058,86.4004,86.4004,86.4004
16EF0549,16EF0549_1_2,68,106.25,,PI506058,77.5613,77.5613,77.5613
16EF0549,16EF0549_1_3,62,96.875,,PI506058,86.901,86.901,86.901
16EF0549,16EF0549_1_4,70,109.375,,PI506058,83.1188,83.1188,83.1188
16EF0549,16EF0549_1_5,56,87.5,,PI506058,84.1663,84.1663,84.1663
16EF0549,16EF0549_1_6,66,103.125,,PI506058,89.2146,89.2146,89.2146
16EF0549,16EF0549_2_1,82,128.125,,PI506058,73.9264,73.9264,73.9264
16EF0549,16EF0549_2_2,81,126.5625,,PI506058,74.2569,74.2569,74.2569
16EF0549,16EF0549_2_3,73,114.0625,,PI506058,80.9996,80.9996,80.9996
16EF0549,16EF0549_2_4,77,120.3125,,PI506058,84.6267,84.6267,84.6267
16EF0550,16EF0550_1_1,67,104.6875,,PI148089,70.5479,70.5479,70.5479
16EF0550,16EF0550_1_2,74,115.625,,PI148089,72.0021,72.0021,72.0021
16EF0550,16EF0550_1_3,60,93.75,,PI148089,70.5373,70.5373,70.5373
16EF0550,16EF0550_1_4,74,115.625,,PI148089,72.6203,72.6203,72.6203
16EF0550,16EF0550_2_1,69,107.8125,,PI148089,69.8966,69.8966,69.8966
16EF0550,16EF0550_2_2,69,107.8125,,PI148089,69.8966,69.8966,69.8966
16EF0550,16EF0550_2_3,63,98.4375,,PI148089,68.7968,68.7968,68.7968
16EF0550,16EF0550_2_4,66,103.125,,PI148089,75.7765,75.7765,75.7765
16EF0551,16EF0551_1_1,80,125,,PI562982,75.2419,75.2419,75.2419
16EF0551,16EF0551_1_2,73,114.0625,,PI562982,72.6134,72.6134,72.6134
16EF0551,16EF0551_1_3,77,120.3125,,PI562982,71.7308,71.7308,71.7308
16EF0551,16EF0551_1_4,69,107.8125,,PI562982,71.2783,71.2783,71.2783
16EF0551,16EF0551_2_1,29,45.3125,,PI562982,71.4817,71.4817,71.4817
16EF0551,16EF0551_2_2,23,35.9375,,PI562982,67.6768,67.6768,67.6768
16EF0551,16EF0551_2_3,21,32.8125,,PI562982,72.2548,72.2548,72.2548
16EF0551,16EF0551_2_4,70,109.375,,PI562982,69.9059,69.9059,69.9059
16EF0552,16EF0552_1_1,87,135.9375,,PI455251,71.9174,71.9174,71.9174
16EF0552,16EF0552_1_2,73,114.0625,,PI455251,76.2363,76.2363,76.2363
16EF0552,16EF0552_1_3,69,107.8125,,PI455251,67.6978,67.6978,67.6978
16EF0552,16EF0552_1_4,64,100,,PI455251,69.5501,69.5501,69.5501
16EF0552,16EF0552_2_1,64,100,,PI455251,82.5735,82.5735,82.5735
16EF0552,16EF0552_2_2,60,93.75,,PI455251,99.5091,99.5091,99.5091
16EF0552,16EF0552_2_3,57,89.0625,,PI455251,99.7346,99.7346,99.7346
16EF0552,16EF0552_2_4,60,93.75,,PI455251,93.0017,93.0017,93.0017
16EF0553,16EF0553_1_1,72,112.5,,PI148089,67.6723,67.6723,67.6723
16EF0553,16EF0553_1_2,83,129.6875,,PI148089,80.7751,80.7751,80.7751
16EF0553,16EF0553_1_3,70,109.375,,PI148089,67.1092,67.1092,67.1092
16EF0553,16EF0553_1_4,63,98.4375,,PI148089,66.2292,66.2292,66.2292
16EF0553,16EF0553_2_1,55,85.9375,,PI148089,70.6192,70.6192,70.6192
16EF0553,16EF0553_2_2,65,101.5625,,PI148089,77.0883,77.0883,77.0883
16EF0553,16EF0553_2_3,52,81.25,,PI148089,70.745,70.745,70.745
16EF0553,16EF0553_2_4,71,110.9375,,PI148089,68.7904,68.7904,68.7904
16EF0554,16EF0554_1_1,24,37.5,,PI514390,71.7844,71.7844,71.7844
16EF0554,16EF0554_1_2,59,92.1875,,PI514390,69.6756,69.6756,69.6756
16EF0554,16EF0554_1_3,52,81.25,,PI514390,74.2452,74.2452,74.2452
16EF0554,16EF0554_1_4,57,89.0625,,PI514390,69.7913,69.7913,69.7913
16EF0554,16EF0554_2_1,58,90.625,,PI514390,99.9319,99.9319,99.9319
16EF0554,16EF0554_2_2,65,101.5625,,PI514390,88.7655,88.7655,88.7655
16EF0554,16EF0554_2_3,53,82.8125,,PI514390,88.9125,88.9125,88.9125
16EF0554,16EF0554_2_4,66,103.125,,PI514390,99.8397,99.8397,99.8397
16EF0554,16EF0554_2_5,64,100,,PI514390,99.8345,99.8345,99.8345
16EF0554,16EF0554_2_6,60,93.75,,PI514390,91.3903,91.3903,91.3903
16EF0555,16EF0555_1_1,47,73.4375,,PI276818,81.7969,81.7969,81.7969
16EF0555,16EF0555_1_2,54,84.375,,PI276818,92.8147,92.8147,92.8147
16EF0555,16EF0555_1_3,48,75,,PI276818,76.2197,76.2197,76.2197
16EF0555,16EF0555_1_4,63,98.4375,,PI276818,87.2565,87.2565,87.2565
16EF0555,16EF0555_2_1,19,29.6875,,PI276818,81.6664,81.6664,81.6664
16EF0555,16EF0555_2_2,54,84.375,,PI276818,82.2379,82.2379,82.2379
16EF0555,16EF0555_2_3,57,89.0625,,PI276818,81.0035,81.0035,81.0035
16EF0555,16EF0555_2_4,71,110.9375,,PI276818,85.3364,85.3364,85.3364
16EF0555,16EF0555_2_5,66,103.125,,PI276818,92.7016,92.7016,92.7016
16EF0555,16EF0555_2_6,81,126.5625,,PI276818,88.5988,88.5988,88.5988
16EF0556,16EF0556_1_2,68,106.25,,PI452770,80.7657,80.7657,80.7657
16EF0556,16EF0556_1_3,55,85.9375,,PI452770,78.663,78.663,78.663
16EF0556,16EF0556_1_4,63,98.4375,,PI452770,70.1956,70.1956,70.1956
16EF0556,16EF0556_2_1,62,96.875,,PI452770,81.3493,81.3493,81.3493
16EF0556,16EF0556_2_2,63,98.4375,,PI452770,83.5363,83.5363,83.5363
16EF0556,16EF0556_2_3,48,75,,PI452770,86.2445,86.2445,86.2445
16EF0556,16EF0556_2_4,61,95.3125,,PI452770,92.7246,92.7246,92.7246
16EF0556,16EF0556_2_5,58,90.625,,PI452770,86.6174,86.6174,86.6174
16EF0556,16EF0556_2_6,56,87.5,,PI452770,86.2107,86.2107,86.2107
16EF0557,16EF0557_1_1,59,92.1875,,PI453081,72.4016,72.4016,72.4016
16EF0557,16EF0557_1_2,47,73.4375,,PI453081,73.1897,73.1897,73.1897
16EF0557,16EF0557_1_3,63,98.4375,,PI453081,76.4461,76.4461,76.4461
16EF0557,16EF0557_1_4,58,90.625,,PI453081,74.1962,74.1962,74.1962
16EF0557,16EF0557_2_1,65,101.5625,,PI453081,71.4688,71.4688,71.4688
16EF0557,16EF0557_2_2,68,106.25,,PI453081,68.9824,68.9824,68.9824
16EF0557,16EF0557_2_3,67,104.6875,,PI453081,70.3795,70.3795,70.3795
16EF0557,16EF0557_2_4,62,96.875,,PI453081,75.9664,75.9664,75.9664
16EF0558,16EF0558_1_1,63,98.4375,,PI149831,74.7699,74.7699,74.7699
16EF0558,16EF0558_1_2,81,126.5625,,PI149831,92.4411,92.4411,92.4411
16EF0558,16EF0558_1_3,80,125,,PI149831,73.1806,73.1806,73.1806
16EF0558,16EF0558_1_4,52,81.25,,PI149831,70.8857,70.8857,70.8857
16EF0558,16EF0558_1_5,66,103.125,,PI149831,70.9777,70.9777,70.9777
16EF0558,16EF0558_1_6,71,110.9375,,PI149831,72.0341,72.0341,72.0341
16EF0558,16EF0558_2_1,93,145.3125,,PI149831,70.5997,70.5997,70.5997
16EF0558,16EF0558_2_2,99,154.6875,,PI149831,66.3356,66.3356,66.3356
16EF0558,16EF0558_2_3,76,118.75,,PI149831,69.6851,69.6851,69.6851
16EF0558,16EF0558_2_4,90,140.625,,PI149831,99.0092,99.0092,99.0092
16EF0559,16EF0559_1_1,62,96.875,,PI563023,84.2539,84.2539,84.2539
16EF0559,16EF0559_1_2,71,110.9375,,PI563023,97.0762,97.0762,97.0762
16EF0559,16EF0559_1_3,49,76.5625,,PI563023,95.1635,95.1635,95.1635
16EF0559,16EF0559_1_4,66,103.125,,PI563023,89.5838,89.5838,89.5838
16EF0559,16EF0559_1_5,69,107.8125,,PI563023,83.6844,83.6844,83.6844
16EF0559,16EF0559_1_6,61,95.3125,,PI563023,84.9764,84.9764,84.9764
16EF0559,16EF0559_2_1,18,28.125,,PI563023,75.6454,75.6454,75.6454
16EF0559,16EF0559_2_2,38,59.375,,PI563023,72.6379,72.6379,72.6379
16EF0559,16EF0559_2_3,45,70.3125,,PI563023,75.1808,75.1808,75.1808
16EF0559,16EF0559_2_4,47,73.4375,,PI563023,74.6437,74.6437,74.6437
16EF0560,16EF0560_1_1,40,62.5,,PI506030B,74.1821,74.1821,74.1821
16EF0560,16EF0560_1_2,67,104.6875,,PI506030B,75.9935,75.9935,75.9935
16EF0560,16EF0560_1_3,65,101.5625,,PI506030B,71.7721,71.7721,71.7721
16EF0560,16EF0560_1_4,91,142.1875,,PI506030B,69.6425,69.6425,69.6425
16EF0560,16EF0560_2_1,85,132.8125,,PI506030B,84.6448,84.6448,84.6448
16EF0560,16EF0560_2_2,86,134.375,,PI506030B,98.2366,98.2366,98.2366
16EF0560,16EF0560_2_3,83,129.6875,,PI506030B,94.0826,94.0826,94.0826
16EF0560,16EF0560_2_4,74,115.625,,PI506030B,92.2842,92.2842,92.2842
16EF0560,16EF0560_2_5,85,132.8125,,PI506030B,84.9473,84.9473,84.9473
16EF0560,16EF0560_2_6,88,137.5,,PI506030B,84.4503,84.4503,84.4503
16EF0561,16EF0561_1_1,64,100,,Pacesetter,91.1736,91.1736,91.1736
16EF0561,16EF0561_1_2,62,96.875,,Pacesetter,81.8575,81.8575,81.8575
16EF0561,16EF0561_1_3,47,73.4375,,Pacesetter,81.0355,81.0355,81.0355
16EF0561,16EF0561_1_4,59,92.1875,,Pacesetter,87.7782,87.7782,87.7782
16EF0561,16EF0561_1_5,61,95.3125,,Pacesetter,78.6645,78.6645,78.6645
16EF0561,16EF0561_1_6,53,82.8125,,Pacesetter,81.9515,81.9515,81.9515
16EF0561,16EF0561_2_1,74,115.625,,Pacesetter,90.5793,90.5793,90.5793
16EF0561,16EF0561_2_2,76,118.75,,Pacesetter,96.0209,96.0209,96.0209
16EF0561,16EF0561_2_3,74,115.625,,Pacesetter,106.4985,106.4985,106.4985
16EF0561,16EF0561_2_4,75,117.1875,,Pacesetter,87.9267,87.9267,87.9267
16EF0561,16EF0561_2_5,71,110.9375,,Pacesetter,91.7713,91.7713,91.7713
16EF0561,16EF0561_2_6,58,90.625,,Pacesetter,85.284,85.284,85.284
16EF0562,16EF0562_1_1,36,56.25,,PI526032,84.0292,84.0292,84.0292
16EF0562,16EF0562_1_2,38,59.375,,PI526032,89.9285,89.9285,89.9285
16EF0562,16EF0562_1_3,40,62.5,,PI526032,90.5675,90.5675,90.5675
16EF0562,16EF0562_1_4,47,73.4375,,PI526032,81.1576,81.1576,81.1576
16EF0562,16EF0562_2_1,43,67.1875,,PI526032,78.1228,78.1228,78.1228
16EF0562,16EF0562_2_2,69,107.8125,,PI526032,78.1378,78.1378,78.1378
16EF0562,16EF0562_2_3,73,114.0625,,PI526032,74.9037,74.9037,74.9037
16EF0562,16EF0562_2_4,65,101.5625,,PI526032,71.0648,71.0648,71.0648
16EF0563,16EF0563_1_1,67,104.6875,,PI329514,74.9745,74.9745,74.9745
16EF0563,16EF0563_1_2,70,109.375,,PI329514,69.9207,69.9207,69.9207
16EF0563,16EF0563_1_3,78,121.875,,PI329514,72.9648,72.9648,72.9648
16EF0563,16EF0563_1_4,55,85.9375,,PI329514,70.2013,70.2013,70.2013
16EF0563,16EF0563_2_1,68,106.25,,PI329514,89.7924,89.7924,89.7924
16EF0563,16EF0563_2_2,61,95.3125,,PI329514,98.5869,98.5869,98.5869
16EF0563,16EF0563_2_3,55,85.9375,,PI329514,99.3637,99.3637,99.3637
16EF0563,16EF0563_2_4,63,98.4375,,PI329514,92.8201,92.8201,92.8201
16EF0564,16EF0564_1_1,64,100,,NSL50748,67.9803,67.9803,67.9803
16EF0564,16EF0564_1_2,81,126.5625,,NSL50748,75.3186,75.3186,75.3186
16EF0564,16EF0564_1_3,72,112.5,,NSL50748,69.7037,69.7037,69.7037
16EF0564,16EF0564_1_4,77,120.3125,,NSL50748,71.1667,71.1667,71.1667
16EF0564,16EF0564_2_1,59,92.1875,,NSL50748,70.784,70.784,70.784
16EF0564,16EF0564_2_2,60,93.75,,NSL50748,71.4225,71.4225,71.4225
16EF0564,16EF0564_2_3,75,117.1875,,NSL50748,75.5348,75.5348,75.5348
16EF0564,16EF0564_2_4,65,101.5625,,NSL50748,80.7838,80.7838,80.7838
16EF0565,16EF0565_1_1,55,85.9375,,PI524505,81.4278,81.4278,81.4278
16EF0565,16EF0565_1_2,67,104.6875,,PI524505,84.4383,84.4383,84.4383
16EF0565,16EF0565_1_3,69,107.8125,,PI524505,86.7985,86.7985,86.7985
16EF0565,16EF0565_1_4,49,76.5625,,PI524505,91.0032,91.0032,91.0032
16EF0565,16EF0565_2_1,41,64.0625,,PI524505,68.8832,68.8832,68.8832
16EF0565,16EF0565_2_2,41,64.0625,,PI524505,68.8832,68.8832,68.8832
16EF0565,16EF0565_2_3,36,56.25,,PI524505,68.4923,68.4923,68.4923
16EF0565,16EF0565_2_4,39,60.9375,,PI524505,66.8317,66.8317,66.8317
16EF0566,16EF0566_1_1,59,92.1875,,PI570388,89.6432,89.6432,89.6432
16EF0566,16EF0566_1_2,70,109.375,,PI570388,112.705,112.705,112.705
16EF0566,16EF0566_1_3,65,101.5625,,PI570388,129.8145,129.8145,129.8145
16EF0566,16EF0566_1_4,59,92.1875,,PI570388,95.1493,95.1493,95.1493
16EF0566,16EF0566_2_1,58,90.625,,PI570388,73.25,73.25,73.25
16EF0566,16EF0566_2_2,53,82.8125,,PI570388,69.0177,69.0177,69.0177
16EF0566,16EF0566_2_3,57,89.0625,,PI570388,72.2481,72.2481,72.2481
16EF0566,16EF0566_2_4,55,85.9375,,PI570388,86.5039,86.5039,86.5039
16EF0567,16EF0567_1_1,60,93.75,,NSL54236,82.6024,82.6024,82.6024
16EF0567,16EF0567_1_2,52,81.25,,NSL54236,79.7616,79.7616,79.7616
16EF0567,16EF0567_1_3,53,82.8125,,NSL54236,82.6785,82.6785,82.6785
16EF0567,16EF0567_1_4,64,100,,NSL54236,102.2234,102.2234,102.2234
16EF0567,16EF0567_2_1,63,98.4375,,NSL54236,65.6207,65.6207,65.6207
16EF0567,16EF0567_2_2,68,106.25,,NSL54236,69.7716,69.7716,69.7716
16EF0567,16EF0567_2_3,61,95.3125,,NSL54236,69.298,69.298,69.298
16EF0567,16EF0567_2_4,79,123.4375,,NSL54236,67.2591,67.2591,67.2591
16EF0568,16EF0568_1_1,73,114.0625,,PI453123,73.04,73.04,73.04
16EF0568,16EF0568_1_2,81,126.5625,,PI453123,68.3495,68.3495,68.3495
16EF0568,16EF0568_1_3,85,132.8125,,PI453123,70.1889,70.1889,70.1889
16EF0568,16EF0568_1_4,75,117.1875,,PI453123,70.7053,70.7053,70.7053
16EF0568,16EF0568_2_1,67,104.6875,,PI453123,79.3521,79.3521,79.3521
16EF0568,16EF0568_2_2,75,117.1875,,PI453123,85.7793,85.7793,85.7793
16EF0568,16EF0568_2_3,75,117.1875,,PI453123,82.0532,82.0532,82.0532
16EF0568,16EF0568_2_4,75,117.1875,,PI453123,92.4085,92.4085,92.4085
16EF0569,16EF0569_1_1,56,87.5,,PI453245,105.7059,105.7059,105.7059
16EF0569,16EF0569_1_2,56,87.5,,PI453245,116.6023,116.6023,116.6023
16EF0569,16EF0569_1_3,51,79.6875,,PI453245,114.7421,114.7421,114.7421
16EF0569,16EF0569_1_4,55,85.9375,,PI453245,107.4188,107.4188,107.4188
16EF0569,16EF0569_2_1,62,96.875,,PI453245,84.76,84.76,84.76
16EF0569,16EF0569_2_2,57,89.0625,,PI453245,105.2822,105.2822,105.2822
16EF0569,16EF0569_2_3,65,101.5625,,PI453245,104.5788,104.5788,104.5788
16EF0569,16EF0569_2_4,58,90.625,,PI453245,102.4838,102.4838,102.4838
16EF0570,16EF0570_1_1,65,101.5625,,PI506122,85.9712,85.9712,85.9712
16EF0570,16EF0570_1_2,57,89.0625,,PI506122,80.761,80.761,80.761
16EF0570,16EF0570_1_3,52,81.25,,PI506122,91.3629,91.3629,91.3629
16EF0570,16EF0570_1_4,64,100,,PI506122,92.9084,92.9084,92.9084
16EF0570,16EF0570_2_1,60,93.75,,PI506122,71.1341,71.1341,71.1341
16EF0570,16EF0570_2_2,66,103.125,,PI506122,67.8194,67.8194,67.8194
16EF0570,16EF0570_2_3,62,96.875,,PI506122,68.0905,68.0905,68.0905
16EF0570,16EF0570_2_4,53,82.8125,,PI506122,69.48,69.48,69.48
16EF0571,16EF0571_1_1,76,118.75,,PI524933,79.2391,79.2391,79.2391
16EF0571,16EF0571_1_2,74,115.625,,PI524933,77.6565,77.6565,77.6565
16EF0571,16EF0571_1_3,85,132.8125,,PI524933,73.9932,73.9932,73.9932
16EF0571,16EF0571_1_4,68,106.25,,PI524933,73.5909,73.5909,73.5909
16EF0571,16EF0571_2_1,69,107.8125,,PI524933,118.8414,118.8414,118.8414
16EF0571,16EF0571_2_2,77,120.3125,,PI524933,91.6854,91.6854,91.6854
16EF0571,16EF0571_2_3,61,95.3125,,PI524933,96.0667,96.0667,96.0667
16EF0571,16EF0571_2_4,67,104.6875,,PI524933,89.4124,89.4124,89.4124
16EF0572,16EF0572_1_1,31,48.4375,,SPX-901,67.0039,67.0039,67.0039
16EF0572,16EF0572_1_2,41,64.0625,,SPX-901,70.4547,70.4547,70.4547
16EF0572,16EF0572_1_3,35,54.6875,,SPX-901,66.4579,66.4579,66.4579
16EF0572,16EF0572_1_4,33,51.5625,,SPX-901,74.4489,74.4489,74.4489
16EF0572,16EF0572_2_1,73,114.0625,,SPX-901,73.0327,73.0327,73.0327
16EF0572,16EF0572_2_2,70,109.375,,SPX-901,73.2404,73.2404,73.2404
16EF0572,16EF0572_2_3,74,115.625,,SPX-901,69.6885,69.6885,69.6885
16EF0572,16EF0572_2_4,65,101.5625,,SPX-901,72.2674,72.2674,72.2674
16EF0573,16EF0573_1_1,60,93.75,,PI148089,75.4706,75.4706,75.4706
16EF0573,16EF0573_1_2,59,92.1875,,PI148089,88.1668,88.1668,88.1668
16EF0573,16EF0573_1_3,61,95.3125,,PI148089,109.0638,109.0638,109.0638
16EF0573,16EF0573_1_4,77,120.3125,,PI148089,104.5732,104.5732,104.5732
16EF0573,16EF0573_2_1,75,117.1875,,PI148089,70.4509,70.4509,70.4509
16EF0573,16EF0573_2_2,65,101.5625,,PI148089,67.9779,67.9779,67.9779
16EF0573,16EF0573_2_3,71,110.9375,,PI148089,69.885,69.885,69.885
16EF0573,16EF0573_2_4,71,110.9375,,PI148089,67.9421,67.9421,67.9421
16EF0574,16EF0574_1_1,76,118.75,,PI453522,68.3096,68.3096,68.3096
16EF0574,16EF0574_1_2,75,117.1875,,PI453522,69.394,69.394,69.394
16EF0574,16EF0574_1_3,69,107.8125,,PI453522,70.4801,70.4801,70.4801
16EF0574,16EF0574_1_4,72,112.5,,PI453522,67.3082,67.3082,67.3082
16EF0574,16EF0574_2_1,64,100,,PI453522,68.7051,68.7051,68.7051
16EF0574,16EF0574_2_2,39,60.9375,,PI453522,69.735,69.735,69.735
16EF0574,16EF0574_2_3,72,112.5,,PI453522,70.0859,70.0859,70.0859
16EF0574,16EF0574_2_4,67,104.6875,,PI453522,71.8801,71.8801,71.8801
16EF0575,16EF0575_1_1,78,121.875,,PI524948,104.5921,104.5921,104.5921
16EF0575,16EF0575_1_2,63,98.4375,,PI524948,99.6554,99.6554,99.6554
16EF0575,16EF0575_1_3,69,107.8125,,PI524948,110.8033,110.8033,110.8033
16EF0575,16EF0575_1_4,81,126.5625,,PI524948,99.0671,99.0671,99.0671
16EF0575,16EF0575_2_1,16,25,,PI524948,79.2048,79.2048,79.2048
16EF0575,16EF0575_2_3,19,29.6875,,PI524948,78.9155,78.9155,78.9155
16EF0575,16EF0575_2_4,23,35.9375,,PI524948,79.1372,79.1372,79.1372
16EF0576,16EF0576_1_1,56,87.5,,PI563006,94.2502,94.2502,94.2502
16EF0576,16EF0576_1_2,63,98.4375,,PI563006,89.3135,89.3135,89.3135
16EF0576,16EF0576_1_3,66,103.125,,PI563006,77.7616,77.7616,77.7616
16EF0576,16EF0576_1_4,56,87.5,,PI563006,93.4166,93.4166,93.4166
16EF0576,16EF0576_2_1,60,93.75,,PI563006,86.5393,86.5393,86.5393
16EF0576,16EF0576_2_2,80,125,,PI563006,75.8259,75.8259,75.8259
16EF0576,16EF0576_2_3,76,118.75,,PI563006,84.5646,84.5646,84.5646
16EF0576,16EF0576_2_4,86,134.375,,PI563006,75.7106,75.7106,75.7106
16EF0577,16EF0577_1_1,69,107.8125,,PI297128,74.1351,74.1351,74.1351
16EF0577,16EF0577_1_2,70,109.375,,PI297128,75.577,75.577,75.577
16EF0577,16EF0577_1_3,81,126.5625,,PI297128,69.8338,69.8338,69.8338
16EF0577,16EF0577_1_4,64,100,,PI297128,77.4804,77.4804,77.4804
16EF0577,16EF0577_2_1,64,100,,PI297128,70.031,70.031,70.031
16EF0577,16EF0577_2_2,74,115.625,,PI297128,81.0862,81.0862,81.0862
16EF0577,16EF0577_2_3,44,68.75,,PI297128,72.517,72.517,72.517
16EF0577,16EF0577_2_4,84,131.25,,PI297128,81.9275,81.9275,81.9275
16EF0578,16EF0578_1_1,67,104.6875,,PI156393,70.603,70.603,70.603
16EF0578,16EF0578_1_2,69,107.8125,,PI156393,67.4103,67.4103,67.4103
16EF0578,16EF0578_1_3,67,104.6875,,PI156393,66.7969,66.7969,66.7969
16EF0578,16EF0578_1_4,59,92.1875,,PI156393,69.0627,69.0627,69.0627
16EF0578,16EF0578_2_1,75,117.1875,,PI156393,69.321,69.321,69.321
16EF0578,16EF0578_2_2,72,112.5,,PI156393,78.0451,78.0451,78.0451
16EF0578,16EF0578_2_3,71,110.9375,,PI156393,69.3868,69.3868,69.3868
16EF0578,16EF0578_2_4,77,120.3125,,PI156393,73.9695,73.9695,73.9695
16EF0579,16EF0579_1_1,76,118.75,,PI665146,66.797,66.797,66.797
16EF0579,16EF0579_1_2,65,101.5625,,PI665146,68.1288,68.1288,68.1288
16EF0579,16EF0579_1_3,79,123.4375,,PI665146,66.6197,66.6197,66.6197
16EF0579,16EF0579_1_4,72,112.5,,PI665146,65.1105,65.1105,65.1105
16EF0579,16EF0579_2_1,38,59.375,,PI665146,70.8006,70.8006,70.8006
16EF0579,16EF0579_2_2,38,59.375,,PI665146,70.8006,70.8006,70.8006
16EF0579,16EF0579_2_3,57,89.0625,,PI665146,68.9743,68.9743,68.9743
16EF0579,16EF0579_2_4,56,87.5,,PI665146,67.483,67.483,67.483
16EF0580,16EF0580_1_1,52,81.25,,NSL365694,83.6212,83.6212,83.6212
16EF0580,16EF0580_1_2,58,90.625,,NSL365694,80.7161,80.7161,80.7161
16EF0580,16EF0580_1_3,73,114.0625,,NSL365694,86.2608,86.2608,86.2608
16EF0580,16EF0580_1_4,45,70.3125,,NSL365694,77.6406,77.6406,77.6406
16EF0580,16EF0580_2_1,57,89.0625,,NSL365694,80.4036,80.4036,80.4036
16EF0580,16EF0580_2_2,69,107.8125,,NSL365694,78.6665,78.6665,78.6665
16EF0580,16EF0580_2_3,42,65.625,,NSL365694,76.7031,76.7031,76.7031
16EF0580,16EF0580_2_4,82,128.125,,NSL365694,68.7975,68.7975,68.7975
